id,text,pos_tags
358,"As to fundamentals , economists at Credit Suisse said they expect the country 's gross domestic product to be flat to negative in 1996 , and to grow only 0.6 percent in 1997 .","As/IN to/TO fundamentals/NNS ,/, economists/NNS at/IN Credit/NNP Suisse/NNP said/VBD they/PRP expect/VBP the/DT country/NN 's/POS gross/JJ domestic/JJ product/NN to/TO be/VB flat/JJ to/TO negative/VB in/IN 1996/CD ,/, and/CC to/TO grow/VB only/RB 0.6/CD percent/NN in/IN 1997/CD ./."
359,""" We want to pop some air out of this balloon of tension that has been blown up around September 15 , "" Cimicchi said .","``/`` We/PRP want/VBP to/TO pop/VB some/DT air/NN out/IN of/IN this/DT balloon/NN of/IN tension/NN that/WDT has/VBZ been/VBN blown/VBN up/RP around/IN September/NNP 15/CD ,/, ``/`` Cimicchi/NNP said/VBD ./."
360,7. Vaclavas Kidikas ( Lithuania ) 60.92,7/CD ./. Vaclavas/NNP Kidikas/NNP (/( Lithuania/NNP )/) 60.92/CD
361,Did not qualify ( times did not meet qualifying standard ) :,Did/NNP not/RB qualify/VB (/( times/NNS did/VBD not/RB meet/VB qualifying/VBG standard/JJ )/) :/:
362,"CARLSBAD , California 1996-08-25","CARLSBAD/NNP ,/, California/NNP 1996-08-25/CD"
363,"We cannot object to people wanting to visit Nigeria , "" Ikimi told Reuters by telephone from the capital Abuja .","We/PRP can/MD not/RB object/VB to/TO people/NNS wanting/VBG to/TO visit/VB Nigeria/NNP ,/, ``/`` Ikimi/NNP told/VBD Reuters/NNS by/IN telephone/NN from/IN the/DT capital/NN Abuja/NNP ./."
364,Martin Wolk,Martin/NNP Wolk/NNP
365,direct equity trades made on the Prague Stock Exchange :,direct/JJ equity/NN trades/NNS made/VBN on/IN the/DT Prague/NNP Stock/NNP Exchange/NNP :/:
366,India fishermen say forced to carry Tamil refugees .,India/NNP fishermen/NNS say/VBP forced/VBN to/TO carry/VB Tamil/NNP refugees/NNS ./.
367,Baltika Kaliningrad 25 8 10 7 29 26 34,Baltika/NNP Kaliningrad/NNP 25/CD 8/CD 10/CD 7/CD 29/CD 26/CD 34/CD
368,"Attendance : 15,062","Attendance/NN :/: 15,062/CD"
369,Swindon 3 1 1 1 2 3 4,Swindon/NNP 3/CD 1/CD 1/CD 1/CD 2/CD 3/CD 4/CD
370,""" The Indians have awarded three cargoes , but the question is whether they will come out for more , "" he added .","``/`` The/DT Indians/NNPS have/VBP awarded/VBN three/CD cargoes/NNS ,/, but/CC the/DT question/NN is/VBZ whether/IN they/PRP will/MD come/VB out/RP for/IN more/JJR ,/, ``/`` he/PRP added/VBD ./."
371,"Israeli Foreign Minister David Levy will visit Egypt this Sunday for talks with President Hosni Mubarak , the Foreign Ministry said on Wednesday .","Israeli/NNP Foreign/NNP Minister/NNP David/NNP Levy/NNP will/MD visit/VB Egypt/NNP this/DT Sunday/NNP for/IN talks/NNS with/IN President/NNP Hosni/NNP Mubarak/NNP ,/, the/DT Foreign/NNP Ministry/NNP said/VBD on/IN Wednesday/NNP ./."
372,"-- Artyom Danielyan , Moscow Newsroom , +7095 941 8520","--/: Artyom/NNP Danielyan/NNP ,/, Moscow/NNP Newsroom/NNP ,/, +7095/VBZ 941/CD 8520/CD"
373,Struggling French first division side Nice on Thursday announced they were parting with coach Albert Emon after a string of poor results .,Struggling/VBG French/NNP first/JJ division/NN side/NN Nice/NNP on/IN Thursday/NNP announced/VBD they/PRP were/VBD parting/VBG with/IN coach/NN Albert/NNP Emon/NNP after/IN a/DT string/NN of/IN poor/JJ results/NNS ./.
374,Puerto Rico girl has surgery for hairy face .,Puerto/NNP Rico/NNP girl/NN has/VBZ surgery/NN for/IN hairy/JJ face/NN ./.
375,Clinton will hit the road on Friday for a bus tour across several states in his fight to become the first Democratic incumbent re-elected to a second term since the days of Franklin D. Roosevelt .,Clinton/NNP will/MD hit/VB the/DT road/NN on/IN Friday/NNP for/IN a/DT bus/NN tour/NN across/IN several/JJ states/NNS in/IN his/PRP$ fight/NN to/TO become/VB the/DT first/JJ Democratic/JJ incumbent/JJ re-elected/JJ to/TO a/DT second/JJ term/NN since/IN the/DT days/NNS of/IN Franklin/NNP D./NNP Roosevelt/NNP ./.
376,"We want to talk to him , "" Andrews said of the man .","We/PRP want/VBP to/TO talk/VB to/TO him/PRP ,/, ``/`` Andrews/NNP said/VBD of/IN the/DT man/NN ./."
377,Toronto returned home from a 10-game road trip and won for the eighth time in nine games as Guzman ( 11-8 ) allowed nine hits and struck out eight without a walk .,Toronto/NNP returned/VBD home/NN from/IN a/DT 10-game/JJ road/NN trip/NN and/CC won/VBD for/IN the/DT eighth/JJ time/NN in/IN nine/CD games/NNS as/IN Guzman/NNP (/( 11-8/JJ )/) allowed/VBN nine/CD hits/NNS and/CC struck/VBD out/RP eight/CD without/IN a/DT walk/NN ./.
378,"ACC sold 9.4 million tonnes in 1995/96 , retaining its top position in the Indian cement industry , Palkhivala said .","ACC/NNP sold/VBD 9.4/CD million/CD tonnes/NNS in/IN 1995/96/CD ,/, retaining/VBG its/PRP$ top/JJ position/NN in/IN the/DT Indian/JJ cement/NN industry/NN ,/, Palkhivala/NNP said/VBD ./."
379,Men 's singles,Men/NN 's/POS singles/NNS
380,Goias 3 Sport Recife 1,Goias/NNP 3/CD Sport/NNP Recife/NNP 1/CD
381,Portuguesa 3 Atletico Mineiro 1,Portuguesa/NNP 3/CD Atletico/NNP Mineiro/NNP 1/CD
382,"Turnover fell to 937.891 million yuan from 1.215 billion , while net assets per share were 1.88 yuan , unchanged , and earnings per share fell to 0.005 yuan from 0.02 yuan , the statement said .","Turnover/NN fell/VBD to/TO 937.891/CD million/CD yuan/NN from/IN 1.215/CD billion/CD ,/, while/IN net/JJ assets/NNS per/IN share/NN were/VBD 1.88/CD yuan/NNS ,/, unchanged/JJ ,/, and/CC earnings/NNS per/IN share/NN fell/VBD to/TO 0.005/CD yuan/NN from/IN 0.02/CD yuan/NN ,/, the/DT statement/NN said/VBD ./."
383,DAY--COMPANY----PERIOD--CONSENSUS----RANGE-------PVS,DAY/NNP --/: COMPANY/NNP --/: --/: PERIOD/NN --/: CONSENSUS/NNP --/: --/: RANGE/NNP --/: --/: --/: -PVS/NN
384,AMSTERDAM 1996-08-27,AMSTERDAM/NNP 1996-08-27/JJ
385,Both drugs are types of interferon .,Both/DT drugs/NNS are/VBP types/NNS of/IN interferon/NN ./.
386,SAN DIEGO 70 59 .543 -,SAN/NNP DIEGO/NNP 70/CD 59/CD .543/SYM -/:
387,Stenning threw a brick through the window of a van in February after an argument with a driver when he was working as a motorcycle dispatch rider .,Stenning/VBG threw/VBD a/DT brick/NN through/IN the/DT window/NN of/IN a/DT van/NN in/IN February/NNP after/IN an/DT argument/NN with/IN a/DT driver/NN when/WRB he/PRP was/VBD working/VBG as/IN a/DT motorcycle/NN dispatch/NN rider/NN ./.
388,Results of English first division,Results/NNS of/IN English/NNP first/JJ division/NN
389,Women 's singles,Women/NNP 's/POS singles/NNS
390,North Melbourne 14.12 ( 96 ) Geelong 16.13 ( 109 ),North/NNP Melbourne/NNP 14.12/CD (/( 96/CD )/) Geelong/FW 16.13/CD (/( 109/CD )/)
391,BASEBALL - MAJOR LEAGUE RESULTS WEDNESDAY .,BASEBALL/NNP -/: MAJOR/NNP LEAGUE/NNP RESULTS/NNP WEDNESDAY/NNP ./.
392,Princess Diana send message to Mother Teresa .,Princess/NNP Diana/NNP send/VBP message/NN to/TO Mother/NNP Teresa/NNP ./.
393,BEIJING 1996-08-24,BEIJING/NNP 1996-08-24/JJ
394,"Gloria Bistrita - Ilie Lazar ( 32nd ) , Eugen Voica ( 84th )","Gloria/NNP Bistrita/NNP -/: Ilie/NNP Lazar/NNP (/( 32nd/CD )/) ,/, Eugen/NNP Voica/NNP (/( 84th/CD )/)"
395,The Security Council on Friday asked Iraq to stop blocking arms inspectors search for concealed weapons or materials they believe were being shuttled around to avoid detection .,The/DT Security/NNP Council/NNP on/IN Friday/NNP asked/VBD Iraq/NNP to/TO stop/VB blocking/NN arms/NNS inspectors/NNS search/VBP for/IN concealed/JJ weapons/NNS or/CC materials/NNS they/PRP believe/VBP were/VBD being/VBG shuttled/VBN around/IN to/TO avoid/VB detection/NN ./.
396,"Net 1,196 2,232","Net/JJ 1,196/CD 2,232/CD"
397,Rabobank 's net profit was 1.43 billion guilders in 1995 .,Rabobank/NNP 's/POS net/JJ profit/NN was/VBD 1.43/CD billion/CD guilders/NNS in/IN 1995/CD ./.
398,""" Morris has been trying to make President Clinton a Republican , now maybe he 'll revert to the liberal Democrat that he really is , "" Dole told reporters .","``/`` Morris/NNP has/VBZ been/VBN trying/VBG to/TO make/VB President/NNP Clinton/NNP a/DT Republican/NNP ,/, now/RB maybe/RB he/PRP 'll/MD revert/VB to/TO the/DT liberal/JJ Democrat/NNP that/IN he/PRP really/RB is/VBZ ,/, ``/`` Dole/NNP told/VBD reporters/NNS ./."
399,Division three,Division/NNP three/CD
400,Formula Shell beat Ginebra San Miguel 89-86 ( 45-46 half-time ),Formula/NNP Shell/NNP beat/VBD Ginebra/NNP San/NNP Miguel/NNP 89-86/CD (/( 45-46/JJ half-time/NN )/)
401,Fortuna Duesseldorf 3 1 0 2 1 7 3,Fortuna/NNP Duesseldorf/NNP 3/CD 1/CD 0/CD 2/CD 1/CD 7/CD 3/CD
402,Played on Friday :,Played/VBN on/IN Friday/NNP :/:
403,M. Atherton c Inzamam-ul-Haq b Mushtaq Ahmed 43,M./NNP Atherton/NNP c/VBZ Inzamam-ul-Haq/NNP b/NN Mushtaq/NNP Ahmed/NNP 43/CD
404,6. Mathias Ntawulikura ( Rwanda ) 27:25.48,6/CD ./. Mathias/NNP Ntawulikura/NNP (/( Rwanda/NNP )/) 27:25.48/CD
405,"The premier , who is due to meet his Turkish counterpart Necmettin Erbakan on Tuesday , will also be discussing the postponed Bosnian elections , a foreign ministry official said .","The/DT premier/NN ,/, who/WP is/VBZ due/JJ to/TO meet/VB his/PRP$ Turkish/NNP counterpart/NN Necmettin/NNP Erbakan/NNP on/IN Tuesday/NNP ,/, will/MD also/RB be/VB discussing/VBG the/DT postponed/JJ Bosnian/JJ elections/NNS ,/, a/DT foreign/JJ ministry/NN official/NN said/VBD ./."
406,"""",``/``
407,5. Lietti 8,5/CD ./. Lietti/VB 8/CD
408,Constructorul win on away goals rule .,Constructorul/NNP win/VBP on/IN away/RP goals/NNS rule/NN ./.
409,"Colombo estimates more than 50,000 people have been killed in the war between government forces and the Liberation Tigers of Tamil Eelam rebels in the island 's north and east .","Colombo/NNP estimates/VBZ more/JJR than/IN 50,000/CD people/NNS have/VBP been/VBN killed/VBN in/IN the/DT war/NN between/IN government/NN forces/NNS and/CC the/DT Liberation/NNP Tigers/NNP of/IN Tamil/NNP Eelam/NNP rebels/NNS in/IN the/DT island/NN 's/POS north/JJ and/CC east/JJ ./."
410,St Pauli 4 1 1 2 7 11 4,St/NNP Pauli/NNP 4/CD 1/CD 1/CD 2/CD 7/CD 11/CD 4/CD
411,"NORTHAMPTON , England 1996-08-28","NORTHAMPTON/NNP ,/, England/NNP 1996-08-28/CD"
412,Faction fighting and an orgy of looting in the capital Monrovia in April and May killed hundreds of people .,Faction/NN fighting/NN and/CC an/DT orgy/NN of/IN looting/VBG in/IN the/DT capital/NN Monrovia/NNP in/IN April/NNP and/CC May/NNP killed/VBD hundreds/NNS of/IN people/NNS ./.
413,"Linford Christie has confirmed he will run in a "" Dream Team "" sprint relay at the Berlin grand prix athletics meeting on Friday .",Linford/NNP Christie/NNP has/VBZ confirmed/VBN he/PRP will/MD run/VB in/IN a/DT ``/`` Dream/NNP Team/NNP ``/`` sprint/NN relay/NN at/IN the/DT Berlin/NNP grand/JJ prix/NN athletics/NNS meeting/NN on/IN Friday/NNP ./.
414,matches on Sunday :,matches/NNS on/IN Sunday/NNP :/:
415,Quake shakes Costa Rica during Hashimoto visit .,Quake/NN shakes/NNS Costa/NNP Rica/NNP during/IN Hashimoto/NNP visit/NN ./.
416,"Planted in late summer and early autumn , the grain is Ukraine 's largest export item and traditionally grows better than summer wheat in Ukraine 's soil .","Planted/VBN in/IN late/JJ summer/NN and/CC early/JJ autumn/NN ,/, the/DT grain/NN is/VBZ Ukraine/NNP 's/POS largest/JJS export/NN item/NN and/CC traditionally/RB grows/VBZ better/JJR than/IN summer/NN wheat/NN in/IN Ukraine/NNP 's/POS soil/NN ./."
417,"He painted a scene of horrors he saw if Republicans controlled the White House and the Congress they hold now . """,He/PRP painted/VBD a/DT scene/NN of/IN horrors/NNS he/PRP saw/VBD if/IN Republicans/NNPS controlled/VBD the/DT White/NNP House/NNP and/CC the/DT Congress/NNP they/PRP hold/VBP now/RB ./. ``/``
418,"New Zealand Cricket said the Sri Lankans would play tests in Hamilton and Wellington and one-dayers in Auckland , Christchurch and Dunedin , following hard on the heels of a tour by England .","New/NNP Zealand/NNP Cricket/NNP said/VBD the/DT Sri/NNP Lankans/NNPS would/MD play/VB tests/NNS in/IN Hamilton/NNP and/CC Wellington/NNP and/CC one-dayers/NNS in/IN Auckland/NNP ,/, Christchurch/NNP and/CC Dunedin/NNP ,/, following/VBG hard/NN on/IN the/DT heels/NNS of/IN a/DT tour/NN by/IN England/NNP ./."
419,"HANOVER , Germany 1996-08-27","HANOVER/NNP ,/, Germany/NNP 1996-08-27/CD"
420,""" I think that it would be very difficult to select which municipal elections would have to be cancelled .",``/`` I/PRP think/VBP that/IN it/PRP would/MD be/VB very/RB difficult/JJ to/TO select/VB which/WDT municipal/JJ elections/NNS would/MD have/VB to/TO be/VB cancelled/VBN ./.
421,""" They made me sign an undertaking not to sell the books to anyone at the risk of legal action .",``/`` They/PRP made/VBD me/PRP sign/VB an/DT undertaking/NN not/RB to/TO sell/VB the/DT books/NNS to/TO anyone/NN at/IN the/DT risk/NN of/IN legal/JJ action/NN ./.
422,- 2 Phil Mickelson through 7,-/: 2/CD Phil/NNP Mickelson/NNP through/IN 7/CD
423,Cur Acc ( bln pts ) May - 9.5 - 42.0 - 110.4 - -,Cur/NNP Acc/NNP (/( bln/JJ pts/NNS )/) May/NNP -/: 9.5/CD -/: 42.0/CD -/: 110.4/CD -/: -/:
424,-- Sydney Newsroom 61-2 9373-1800,--/: Sydney/NN Newsroom/NNP 61-2/CD 9373-1800/NN
425,No going back on democracy ; attempts to tamper with security and stability will not be tolerated .,No/DT going/VBG back/RB on/IN democracy/NN ;/: attempts/NNS to/TO tamper/VB with/IN security/NN and/CC stability/NN will/MD not/RB be/VB tolerated/VBN ./.
426,IRAQ,IRAQ/NN
427,"Woosnam 70 76 , Miguel Angel Jimenez ( Spain ) 74 72 , Klas","Woosnam/NNP 70/CD 76/CD ,/, Miguel/NNP Angel/NNP Jimenez/NNP (/( Spain/NNP )/) 74/CD 72/CD ,/, Klas/NNP"
428,CURRENCIES AT 1500 GMT,CURRENCIES/NN AT/NNP 1500/CD GMT/NNP
429,"The poll of registered voters showed a shift in favor of the Democrats in the elections for House of Representatives , with 51 percent saying that if the vote were today they would go for a Democrat and 41 percent opting for a Republican .","The/DT poll/NN of/IN registered/JJ voters/NNS showed/VBD a/DT shift/NN in/IN favor/NN of/IN the/DT Democrats/NNPS in/IN the/DT elections/NNS for/IN House/NNP of/IN Representatives/NNPS ,/, with/IN 51/CD percent/NN saying/VBG that/IN if/IN the/DT vote/NN were/VBD today/NN they/PRP would/MD go/VB for/IN a/DT Democrat/NNP and/CC 41/CD percent/NN opting/VBG for/IN a/DT Republican/NNP ./."
430,Freiburg 3 1 0 2 5 10 3,Freiburg/NNP 3/CD 1/CD 0/CD 2/CD 5/CD 10/CD 3/CD
431,Jet fuel stocks lowered as the aviation sector bought .,Jet/NNP fuel/NN stocks/NNS lowered/VBD as/IN the/DT aviation/NN sector/NN bought/VBD ./.
432,CRICKET - SRI LANKA BEAT INDIA BY 9 WICKETS IN ONE-DAY MATCH .,CRICKET/NNP -/: SRI/NNP LANKA/NNP BEAT/NNP INDIA/NNP BY/NNP 9/CD WICKETS/NNP IN/NNP ONE-DAY/NNP MATCH/NNP ./.
433,matches played on Wednesday :,matches/NNS played/VBD on/IN Wednesday/NNP :/:
434,Kispest 3 Pecs 1,Kispest/JJS 3/CD Pecs/NNP 1/CD
435,CHICAGO 8 Florida 3,CHICAGO/NNP 8/CD Florida/NNP 3/CD
436,7. Tristan Hoffman ( Neths ) TVM same time,7/CD ./. Tristan/NNP Hoffman/NNP (/( Neths/NNP )/) TVM/NNP same/JJ time/NN
437,"Muthiah Muralitharan , Ravindra Pushpakumara","Muthiah/NNP Muralitharan/NNP ,/, Ravindra/NNP Pushpakumara/NNP"
438,"-- Garry West , Amsterdam newsroom +31 20 504 5000","--/: Garry/NNP West/NNP ,/, Amsterdam/NNP newsroom/NN +31/VBD 20/CD 504/CD 5000/CD"
439,""" The more important thing for me was to get them down here and have a chat .",``/`` The/DT more/RBR important/JJ thing/NN for/IN me/PRP was/VBD to/TO get/VB them/PRP down/RP here/RB and/CC have/VBP a/DT chat/NN ./.
440,7. Laban Rotich ( Kenya ) 3:34.12,7/CD ./. Laban/NNP Rotich/NNP (/( Kenya/NNP )/) 3:34.12/CD
441,211 Robert Allenby ( Australia ) 69 71 71,211/CD Robert/NNP Allenby/NNP (/( Australia/NNP )/) 69/CD 71/CD 71/CD
442,9. Agnieszka Godras ( Poland ) 8,9/CD ./. Agnieszka/NNP Godras/NNP (/( Poland/NNP )/) 8/CD
443,CHICAGO 1996-08-22,CHICAGO/NNP 1996-08-22/JJ
444,U.S. Midwest hog market seen steady Tuesday - trade .,U.S./NNP Midwest/NNP hog/NN market/NN seen/VBN steady/JJ Tuesday/NNP -/: trade/NN ./.
445,Scores of software and hardware companies that had hoped for a big boost in sales were disappointed when only a brief spike materialized .,Scores/NNS of/IN software/NN and/CC hardware/NN companies/NNS that/WDT had/VBD hoped/VBN for/IN a/DT big/JJ boost/NN in/IN sales/NNS were/VBD disappointed/JJ when/WRB only/RB a/DT brief/JJ spike/JJ materialized/VBN ./.
446,"-- "" Based on our simulated production , income and cash flow models , common shares of Royal Oak are at a significant discount to the industry averages , "" EVEREN said .","--/: ``/`` Based/VBN on/IN our/PRP$ simulated/JJ production/NN ,/, income/NN and/CC cash/NN flow/NN models/NNS ,/, common/JJ shares/NNS of/IN Royal/NNP Oak/NNP are/VBP at/IN a/DT significant/JJ discount/NN to/TO the/DT industry/NN averages/NNS ,/, ``/`` EVEREN/NNP said/VBD ./."
447,""" This may explain some mistakes against some journalists and writers , "" he said .","``/`` This/DT may/MD explain/VB some/DT mistakes/NNS against/IN some/DT journalists/NNS and/CC writers/NNS ,/, ``/`` he/PRP said/VBD ./."
448,KATHMANDU 1996-08-27,KATHMANDU/NNP 1996-08-27/JJ
449,"Mandsaur 10 Yellow 12,600-12,750 12,700-12,850","Mandsaur/NNP 10/CD Yellow/NNP 12,600-12,750/CD 12,700-12,850/JJ"
450,TEXAS 75 56 .573 -,TEXAS/NNP 75/CD 56/CD .573/SYM -/:
451,*,*/NN
452,"A third well drilled in this area , the Trax et al Morinville 2-25 , encountered the Leduc Reef but tested wet .","A/DT third/JJ well/RB drilled/VBN in/IN this/DT area/NN ,/, the/DT Trax/NNP et/CC al/JJ Morinville/NNP 2-25/CD ,/, encountered/VBD the/DT Leduc/NNP Reef/NNP but/CC tested/VBD wet/NN ./."
453,SOCCER - UEFA REWARDS THREE COUNTRIES FOR FAIR PLAY .,SOCCER/NNP -/: UEFA/NN REWARDS/NNP THREE/NNP COUNTRIES/NNP FOR/NNP FAIR/NNP PLAY/NNP ./.
454,','/''
455,Adelaide 14.12 ( 96 ) Collingwood 24 .,Adelaide/RB 14.12/CD (/( 96/CD )/) Collingwood/VBD 24/CD ./.
456,2. Van Heeswijk 1 second behind,2/CD ./. Van/NNP Heeswijk/NNP 1/CD second/NN behind/IN
457,CRICKET - POLICE COMMANDOS ON HAND FOR AUSTRALIANS ' FIRST MATCH .,CRICKET/NNP -/: POLICE/NNP COMMANDOS/NNP ON/NNP HAND/NNP FOR/NNP AUSTRALIANS/NNP '/POS FIRST/NNP MATCH/NNP ./.
458,"But by mid-August , a company spokesman said repairs had been carried out without any shutdown .","But/CC by/IN mid-August/JJ ,/, a/DT company/NN spokesman/NN said/VBD repairs/NNS had/VBD been/VBN carried/VBN out/IN without/IN any/DT shutdown/NN ./."
459,W L PCT GB,W/NNP L/NNP PCT/NNP GB/NNP
460,"Carlisle , Hull v Barnet , Leyton Orient v Hartlepool , Mansfield v","Carlisle/NNP ,/, Hull/NNP v/FW Barnet/NNP ,/, Leyton/NNP Orient/NNP v/NN Hartlepool/NNP ,/, Mansfield/NNP v/NN"
461,"1886 - At Skeleton Canyon in Arizona , Geronimo , Apache chief and leader of the last great Red Indian rebellion finally surrendered to General Nelson Miles .","1886/CD -/: At/IN Skeleton/NNP Canyon/NNP in/IN Arizona/NNP ,/, Geronimo/NNP ,/, Apache/NNP chief/NN and/CC leader/NN of/IN the/DT last/JJ great/JJ Red/JJ Indian/JJ rebellion/NN finally/RB surrendered/VBD to/TO General/NNP Nelson/NNP Miles/NNP ./."
462,OFK Beograd 2 Mladost ( BJ ) 2,OFK/NNP Beograd/NNP 2/CD Mladost/NNP (/( BJ/NNP )/) 2/CD
463,"Political observers said the turn-out was disappointing for a city of about 12 million people , possibly indicating that the MQM , although a member of the opposition alliance , had not mobilised its supporters for the event .","Political/JJ observers/NNS said/VBD the/DT turn-out/NN was/VBD disappointing/VBG for/IN a/DT city/NN of/IN about/IN 12/CD million/CD people/NNS ,/, possibly/RB indicating/VBG that/IN the/DT MQM/NNP ,/, although/IN a/DT member/NN of/IN the/DT opposition/NN alliance/NN ,/, had/VBD not/RB mobilised/VBN its/PRP$ supporters/NNS for/IN the/DT event/NN ./."
