id,label
5720,negative
5721,positive
5722,negative
5723,positive
5724,negative
5725,positive
5726,positive
5727,negative
5728,negative
5729,positive
5730,positive
5731,positive
5732,positive
5733,positive
5734,positive
5735,positive
5736,negative
5737,positive
5738,positive
5739,negative
5740,negative
5741,positive
5742,negative
5743,negative
5744,positive
5745,positive
5746,negative
5747,positive
5748,positive
5749,negative
5750,positive
5751,negative
5752,positive
5753,positive
5754,negative
5755,positive
5756,positive
5757,negative
5758,positive
5759,positive
5760,negative
5761,positive
5762,negative
5763,positive
5764,positive
5765,positive
5766,negative
5767,negative
5768,positive
5769,positive
5770,negative
5771,positive
5772,negative
5773,positive
5774,negative
5775,negative
5776,positive
5777,negative
5778,negative
5779,positive
5780,positive
5781,negative
5782,negative
5783,negative
5784,positive
5785,negative
5786,negative
5787,positive
5788,positive
5789,positive
5790,positive
5791,negative
5792,negative
5793,positive
5794,negative
5795,negative
5796,positive
5797,negative
5798,positive
5799,negative
5800,negative
5801,negative
5802,positive
5803,negative
5804,negative
5805,positive
5806,positive
5807,negative
5808,positive
5809,positive
5810,negative
5811,negative
5812,negative
5813,negative
5814,negative
5815,positive
5816,positive
5817,positive
5818,positive
5819,negative
5820,positive
5821,positive
5822,negative
5823,positive
5824,negative
5825,positive
5826,negative
5827,positive
5828,negative
5829,negative
5830,negative
5831,negative
5832,negative
5833,negative
5834,negative
5835,positive
5836,negative
5837,negative
5838,negative
5839,positive
5840,positive
5841,positive
5842,positive
5843,positive
5844,negative
5845,negative
5846,positive
5847,positive
5848,positive
5849,positive
5850,negative
5851,positive
5852,positive
5853,negative
5854,negative
5855,positive
5856,positive
5857,negative
5858,positive
5859,negative
5860,positive
5861,positive
5862,positive
5863,negative
5864,negative
5865,negative
5866,positive
5867,positive
5868,positive
5869,positive
5870,positive
5871,negative
5872,positive
5873,negative
5874,negative
5875,positive
5876,positive
5877,positive
5878,negative
5879,negative
5880,negative
5881,negative
5882,negative
5883,negative
5884,positive
5885,negative
5886,negative
5887,positive
5888,positive
5889,positive
5890,positive
5891,negative
5892,positive
5893,negative
5894,positive
5895,negative
5896,positive
5897,negative
5898,negative
5899,positive
5900,positive
5901,negative
5902,positive
5903,negative
5904,positive
5905,positive
5906,negative
5907,positive
5908,positive
5909,positive
5910,positive
5911,positive
5912,negative
5913,positive
5914,negative
5915,positive
5916,negative
5917,negative
5918,positive
5919,positive
5920,positive
5921,negative
5922,negative
5923,positive
5924,positive
5925,negative
5926,positive
5927,positive
5928,positive
5929,positive
5930,positive
5931,positive
5932,negative
5933,negative
5934,negative
5935,negative
5936,positive
5937,negative
5938,positive
5939,negative
5940,negative
5941,positive
5942,negative
5943,positive
5944,positive
5945,negative
5946,positive
5947,positive
5948,negative
5949,negative
5950,negative
5951,negative
5952,negative
5953,positive
5954,positive
5955,positive
5956,positive
5957,positive
5958,negative
5959,positive
5960,positive
5961,positive
5962,negative
5963,positive
5964,negative
5965,positive
5966,negative
5967,negative
5968,positive
5969,positive
5970,negative
5971,positive
5972,negative
5973,negative
5974,negative
5975,negative
5976,negative
5977,positive
5978,positive
5979,negative
5980,positive
5981,positive
5982,positive
5983,positive
5984,negative
5985,negative
5986,positive
5987,negative
5988,positive
5989,negative
5990,negative
5991,negative
5992,negative
5993,positive
5994,positive
5995,positive
5996,negative
5997,positive
5998,positive
5999,positive
6000,positive
6001,negative
6002,negative
6003,positive
6004,negative
6005,positive
6006,positive
6007,negative
6008,negative
6009,negative
6010,positive
6011,positive
6012,positive
6013,positive
6014,negative
6015,negative
6016,negative
6017,negative
6018,negative
6019,positive
6020,negative
6021,positive
6022,negative
6023,negative
6024,positive
6025,positive
6026,negative
6027,positive
6028,positive
6029,negative
6030,positive
6031,negative
6032,positive
6033,negative
6034,negative
6035,negative
6036,negative
6037,negative
6038,negative
6039,negative
6040,positive
6041,negative
6042,positive
6043,negative
6044,negative
6045,negative
6046,negative
6047,positive
6048,negative
6049,negative
6050,negative
6051,positive
6052,negative
6053,positive
6054,positive
6055,negative
6056,negative
6057,positive
6058,negative
6059,positive
6060,negative
6061,negative
6062,positive
6063,positive
6064,negative
6065,negative
6066,negative
6067,positive
6068,positive
6069,negative
6070,negative
6071,positive
6072,positive
6073,negative
6074,positive
6075,negative
6076,negative
6077,negative
6078,positive
6079,negative
6080,positive
6081,negative
6082,negative
6083,positive
6084,negative
6085,negative
6086,negative
6087,positive
6088,negative
6089,negative
6090,negative
6091,positive
6092,negative
6093,negative
6094,negative
6095,negative
6096,positive
6097,negative
6098,positive
6099,negative
6100,positive
6101,positive
6102,positive
6103,positive
6104,negative
6105,negative
6106,negative
6107,negative
6108,negative
6109,negative
6110,positive
6111,negative
6112,negative
6113,negative
6114,negative
6115,positive
6116,negative
6117,negative
6118,negative
6119,positive
6120,positive
6121,negative
6122,negative
6123,positive
6124,positive
6125,negative
6126,positive
6127,positive
6128,positive
6129,positive
6130,negative
6131,positive
6132,negative
6133,negative
6134,positive
6135,positive
6136,negative
6137,negative
6138,negative
6139,positive
6140,positive
6141,positive
6142,negative
6143,positive
6144,negative
6145,positive
6146,negative
6147,negative
6148,positive
6149,negative
6150,positive
6151,positive
6152,positive
6153,positive
6154,positive
6155,positive
6156,negative
6157,negative
6158,positive
6159,positive
6160,negative
6161,negative
6162,positive
6163,negative
6164,negative
6165,positive
6166,positive
6167,positive
6168,positive
6169,negative
6170,positive
6171,positive
6172,positive
6173,negative
6174,negative
6175,positive
6176,positive
6177,negative
6178,positive
6179,negative
6180,negative
6181,negative
6182,negative
6183,negative
6184,positive
6185,negative
6186,positive
6187,positive
6188,positive
6189,positive
6190,positive
6191,negative
6192,positive
6193,negative
6194,positive
6195,negative
6196,positive
6197,positive
6198,negative
6199,positive
6200,positive
6201,negative
6202,negative
6203,negative
6204,positive
6205,negative
6206,positive
6207,negative
6208,positive
6209,positive
6210,positive
6211,positive
6212,negative
6213,negative
6214,negative
6215,positive
6216,negative
6217,positive
6218,positive
6219,negative
6220,negative
6221,negative
6222,positive
6223,negative
6224,negative
6225,positive
6226,positive
6227,negative
6228,positive
6229,positive
6230,positive
6231,positive
6232,negative
6233,negative
6234,positive
6235,negative
6236,negative
6237,negative
6238,positive
6239,positive
6240,negative
6241,negative
6242,negative
6243,positive
6244,negative
6245,positive
6246,positive
6247,positive
6248,positive
6249,positive
6250,positive
6251,negative
6252,positive
6253,positive
6254,positive
6255,positive
6256,negative
6257,negative
6258,positive
6259,negative
6260,positive
6261,positive
6262,negative
6263,positive
6264,negative
6265,negative
6266,positive
6267,positive
6268,positive
6269,positive
6270,negative
6271,positive
6272,negative
6273,negative
6274,negative
6275,negative
6276,negative
6277,negative
6278,negative
6279,negative
6280,negative
6281,negative
6282,positive
6283,positive
6284,negative
6285,positive
6286,positive
6287,positive
6288,negative
6289,negative
6290,positive
6291,negative
6292,negative
6293,negative
6294,positive
6295,positive
6296,positive
6297,positive
6298,negative
6299,negative
6300,negative
6301,positive
6302,positive
6303,negative
6304,positive
6305,negative
6306,positive
6307,positive
6308,negative
6309,positive
6310,negative
6311,negative
6312,positive
6313,negative
6314,positive
6315,negative
6316,negative
6317,positive
6318,negative
6319,negative
6320,negative
6321,negative
6322,positive
6323,positive
6324,negative
6325,negative
6326,negative
6327,negative
6328,positive
6329,negative
6330,positive
6331,positive
6332,negative
6333,positive
6334,negative
6335,negative
6336,negative
6337,negative
6338,negative
6339,positive
6340,negative
6341,positive
6342,negative
6343,negative
6344,positive
6345,positive
6346,positive
6347,positive
6348,positive
6349,negative
6350,negative
6351,negative
6352,negative
6353,positive
6354,negative
6355,positive
6356,positive
6357,negative
6358,positive
6359,positive
6360,negative
6361,negative
6362,negative
6363,negative
6364,positive
6365,negative
6366,negative
6367,positive
6368,positive
6369,positive
6370,negative
6371,positive
6372,negative
6373,positive
6374,negative
6375,positive
6376,positive
6377,positive
6378,negative
6379,positive
6380,positive
6381,positive
6382,positive
6383,negative
6384,positive
6385,positive
6386,positive
6387,positive
