id,pos_tags
859,The/DT ministry/NN has/VBZ said/VBN that/IN it/PRP planned/VBD to/TO return/VB 96.6/CD percent/NN of/IN the/DT arable/JJ land/NN or/CC 5.2/CD million/CD hectares/NNS to/TO its/PRP$ original/JJ owners/NNS by/IN the/DT end/NN of/IN this/DT year/NN ./.
860,Karlsruhe/NNP 2/CD 1/CD 1/CD 0/CD 5/CD 3/CD 4/CD
861,St/NNP Mirren/NNP 0/CD St/NNP Johnstone/NNP 3/CD
862,(/-LRB- Ferhaoui/NNP 4th/JJ ,/, Lefevre/NNP 13th/JJ )/-RRB- ./.
863,Rana/NNP Sabbagh/NNP
864,CENTRAL/NNP DIVISION/NNP
865,"He/PRP also/RB said/VBD Franny/NNP Weld/NNP 's/POS best/JJS friend/NN ,/, Tracy/NNP Roosevelt/NNP ,/, might/MD have/VB something/NN to/TO do/VB with/IN her/PRP$ politics/NNS ./."
866,Lille/NNP 3/CD Rennes/NNP 1/CD
867,Australia/NNP beat/VBD Zimbabwe/NNP by/IN 125/CD runs/NNS in/IN the/DT first/JJ match/NN of/IN the/DT Singer/NNP World/NNP Series/NNP one-day/JJ (/-LRB- 50/CD overs/NNS )/-RRB- cricket/NN tournament/NN on/IN Monday/NNP ./.
868,Mushota/NNP was/VBD fired/VBN a/DT month/NN ago/RB after/IN a/DT government/NN tribunal/NN found/VBD he/PRP tried/VBD to/TO withdraw/VB cash/NN from/IN state/NN coffers/NNS without/IN authority/NN ./.
869,PLO/NNP Council/NNP calls/VBZ for/IN halt/NN to/TO contacts/NNS with/IN Israel/NNP ./.
870,"``/`` This/DT is/VBZ one/CD of/IN the/DT reasons/NNS of/IN my/PRP$ visit/NN here/RB .../: "
871,-/: Netanyahu/NNP opposes/VBZ transit/NN camps/NNS for/IN foreign/JJ workers/NNS facing/VBG expulsion/NN ./.
872,U.S./NNP Spring/NNP /: White/NNP Wheat/NNP -/: Bids/NNS mostly/RB steady/JJ ./.
873,Yeltsin/NNP shown/VBN on/IN Russian/JJ television/NN ./.
874,Carlos/NNP Costa/NNP (/-LRB- Spain/NNP )/-RRB- vs./IN Magnus/NNP Gustafsson/NNP (/-LRB- Sweden/NNP )/-RRB-
875,"--/: Sofia/NNP Newsroom/NNP ,/, (/-LRB- ++359-2/CD )/-RRB- 981/CD 8569/CD"
876,8/CD equal/JJ ./.
877,First/JJ test/NN :/: Lord/NNP 's/POS -/: Pakistan/NNP won/VBD by/IN 164/CD runs/NNS
878,"Frenchman/NNP Frank/NNP LeBoeuf/NNP and/CC Italian/JJ Gianluca/NNP Vialli/NNP scored/VBD their/PRP$ first/JJ premier/JJ league/NN goals/NNS as/IN Chelsea/NNP beat/VBD Coventry/NNP 2-0/CD ,/, and/CC managerless/JJ Arsenal/NNP won/VBD by/IN the/DT same/JJ scoreline/NN at/IN Leicester/NNP ./."
879,-/: export/NN order/NN book/NN -/: 14/CD -/: 13/CD -/: 11/CD -/: 7/CD
880,167/CD
881,"His/PRP$ 1988/CD bid/NN for/IN the/DT Democratic/JJ nomination/NN only/RB took/VBD off/RP after/IN he/PRP recreated/VBD himself/PRP as/IN a/DT firebreathing/JJ reformer/NN of/IN the/DT establishment/NN ,/, standing/VBG up/RP for/IN blue/JJ collar/NN workers/NNS and/CC farmers/NNS ./."
882,"Lauck/NNP 's/POS lawyer/NN vowed/VBD he/PRP would/MD appeal/VB against/IN the/DT court/NN 's/POS decision/NN ,/, arguing/VBG that/IN his/PRP$ client/NN should/MD have/VB been/VBN set/VBN free/JJ because/IN he/PRP had/VBD not/RB committed/VBN any/DT offence/NN under/IN German/JJ law/NN ./."
883,"Armed/JJ hijackers/NNS believed/VBN to/TO be/VB Iraqis/NNPS released/VBD between/IN 60/CD and/CC 70/CD people/NNS on/IN Tuesday/NNP from/IN a/DT Sudan/NNP Airways/NNPS plane/NN carrying/VBG 199/CD passengers/NNS and/CC crew/NN that/WDT landed/VBD in/IN London/NNP after/IN being/VBG diverted/VBN on/IN a/DT flight/NN from/IN Khartoum/NNP to/TO Amman/NNP ,/, authorities/NNS said/VBD ./."
884,"Kuperman/NNP added/VBD that/IN options/NNS other/JJ than/IN postponement/NN were/VBD also/RB on/IN the/DT table/NN ,/, but/CC she/PRP refused/VBD to/TO specify/VB what/WP they/PRP were/VBD ./."
885,Helena/NNP Sukova/NNP (/-LRB- Czech/NNP Republic/NNP )/-RRB- beat/VBD Paola/NNP Suarez/NNP (/-LRB- Argentina/NNP )/-RRB- 6-/CD 4/CD 7-6/CD (/-LRB- 7-2/CD )/-RRB-
886,number/NN denotes/VBZ seeding/NN )/-RRB- :/:
887,Patrick/NNP Rafter/NNP (/-LRB- Australia/NNP )/-RRB- beat/VBD 6/CD -/: MaliVai/NNP Washington/NNP (/-LRB- U.S./NNP )/-RRB-
888,Total/JJ (/-LRB- for/IN six/CD wickets/NNS )/-RRB- 278/CD
889,"Delegates/NNS to/TO the/DT commission/NN from/IN the/DT other/JJ 10/CD provinces/NNS will/MD be/VB installed/VBN progressively/RB from/IN next/JJ week/NN with/IN the/DT provinces/NNS of/IN North/NNP and/CC South/NNP Kivu/NNP ,/, Maniema/NNP ,/, Shaba/NNP and/CC Bandundu/NNP having/VBG priority/NN ,/, he/PRP said/VBD ./."
890,"In/IN four/CD days/NNS ,/, the/DT fire/NN destroyed/VBD 20,000/CD acres/NNS of/IN forest/NN land/NN ./."
891,Major/NNP League/NNP Baseball/NNP
892,LAGOS/NNP 1996-08-28/CD
893,Warrington/NNP 21/CD 12/CD 0/CD 9/CD 555/CD 499/CD 24/CD
894,"Sydney/NNP Australian/NNP All-Ordinaries/NNP index/NN --/: 2,340.6/CD (/-LRB- Feb/NNP 3/94/CD )/-RRB-"
895,"Sales/NNS confirmed/VBN week/NN to/TO date/NN on/IN 4,200/CD head/NN ,/, mostly/RB previously/RB contracted/VBN or/CC formulated/VBN cattle/NNS ./."
896,"FRIDAY/NNP ,/, AUGUST/NNP 23/CD SCHEDULE/NN"
897,"``/`` After/IN the/DT (/-LRB- Bosnian/JJ )/-RRB- elections/NNS (/-LRB- on/IN September/NNP 14/CD )/-RRB- the/DT troops/NNS will/MD start/VB being/VBG reduced/VBN from/IN the/DT beginning/NN of/IN October/NNP from/IN 60,000/CD to/TO about/RB 20,000/CD ./."
898,Republicans/NNPS have/VBP used/VBN their/PRP$ decision/NN as/IN an/DT example/NN of/IN Democrat/JJ intolerance/NN ever/RB since/IN ./.
899,AMT/NN :/: 3,250,000/CD DATE/NN :/: 09/04/96/CD NYC/NNP Time/NN :/: 1200/CD CUSIP/NN :/: 569399/CD
900,"``/`` It/PRP rallied/VBD on/IN ideas/NNS the/DT market/NN was/VBD oversold/VBN ,/, ``/`` a/DT trader/NN said/VBD ./."
901,Zaire/NNP is/VBZ home/NN to/TO 1.1/CD million/CD Rwandan/JJ Hutu/NNP refugees/NNS who/WP fled/VBD three/CD months/NNS of/IN civil/JJ war/NN in/IN 1994/CD ./.
902,"``/`` We/PRP have/VBP to/TO try/VB it/PRP ,/, but/CC I/PRP doubt/VBP if/IN this/DT is/VBZ possible/JJ with/IN the/DT separatists/NNS ,/, ``/`` she/PRP said/VBD ./."
903,6./CD Pier/NNP Francesco/NNP Chili/NNP (/-LRB- Italy/NNP )/-RRB- Ducati/NNP 175/CD
904,Boardman/NNP 4:14.784/CD caught/VBN Edouard/NNP Gritson/NNP (/-LRB- Russia/NNP )/-RRB-
905,Davies/NNP said/VBD he/PRP knew/VBD of/IN no/DT plans/NNS to/TO return/VB the/DT man/NN to/TO Cuba/NNP ./.
906,45./CD Malta/NNP 7.40/CD
907,India/NNP 's/POS leading/VBG cement/NN firm/NN Associated/NNP Cement/NNP Companies/NNPS (/-LRB- ACC/NNP )/-RRB- said/VBD on/IN Wednesday/NNP its/PRP$ cement/NN sales/NNS rose/VBD to/TO 3.1/CD million/CD tonnes/NNS in/IN April-July/NNP 1996/CD from/IN 2.93/CD million/CD a/DT year/NN ago/RB ./.
908,"ASARCO/NNP pure/JJ lead/NN (/-LRB- effective/JJ date/NN :/: August/NNP 1/CD ,/, 1996/CD )/-RRB-"
909,Housecall/NNP shares/NNS sink/VBP after/IN profit/NN warning/NN ./.
910,1./CD Federico/NNP Colonna/NNP (/-LRB- Italy/NNP )/-RRB- Mapei/NNP three/CD hours/NNS 43/CD mins/NNS five/CD secs/NNS
911,"Others/NNS connected/VBN with/IN the/DT two/CD churches/NNS said/VBD they/PRP shared/VBD that/DT suspicion/NN ,/, although/IN all/DT said/VBD they/PRP knew/VBD of/IN no/DT motive/NN and/CC no/DT racial/JJ tension/NN in/IN the/DT area/NN ./."
912,Net/NN 332.66/CD vs/IN 266.37/CD
913,"``/`` It/PRP is/VBZ forbidden/VBN for/IN holders/NNS of/IN permits/NNS for/IN weapons/NNS of/IN all/DT categories/NNS to/TO transport/VB the/DT said/JJ arms/NNS and/CC their/PRP$ ammunition/NN outside/IN their/PRP$ homes/NNS ,/, ``/`` the/DT statement/NN said/VBD ./."
914,"``/`` Together/RB with/IN subsidiaries/NNS OMLX/NNP ,/, the/DT London/NNP Securities/NNPS &/CC Derivatives/NNPS Exchange/NNP and/CC OM/NNP Stockholm/NNP ,/, OM/NNP Gruppen/NNP will/MD open/VB an/DT international/JJ electronic/JJ bourse/NN for/IN forest/NN products/NNS in/IN the/DT first/JJ half/NN of/IN 1997/CD ,/, ``/`` OM/NNP Gruppen/NNP said/VBD in/IN a/DT statement/NN ./."
915,MILWAUKEE/NNP AT/IN CHICAGO/NNP
916,"Algerian/JJ security/NN forces/NNS have/VBP shot/VBN dead/JJ three/CD Moslem/JJ guerrillas/NNS suspected/VBN of/IN killing/VBG a/DT leading/VBG French/JJ bishop/NN in/IN western/JJ Algeria/NNP ,/, the/DT Algerian/JJ state-run/JJ television/NN said/VBD on/IN Thursday/NNP ./."
917,"The/DT bank/NN earlier/RBR warned/VBD that/IN profit/NN growth/NN would/MD slow/VB in/IN the/DT second/JJ half/NN ,/, citing/VBG the/DT increasing/VBG momentum/NN in/IN profit/NN growth/NN in/IN the/DT comparative/JJ period/NN of/IN 1995/CD and/CC increased/VBN investment/NN ./."
918,Hong/NNP Kong/NNP police/NNS regularly/RB catch/VBP hundreds/NNS of/IN illegal/JJ immigrants/NNS and/CC people/NNS who/WP have/VBP overstayed/VBN their/PRP$ visas/NNS from/IN mainland/NN China/NNP and/CC send/VBP them/PRP back/RB ./.
919,FIRST/JJ INT/NN PAY/NN 5/CD ./.
920,It/PRP noted/VBD that/IN customers/NNS whose/WP$ orders/NNS were/VBD not/RB displayed/VBN lost/VBD the/DT chance/NN of/IN getting/VBG the/DT best/JJS possible/JJ price/NN available/JJ in/IN the/DT market/NN ./.
921,"NOTE/NN -/: Fontaine/NNP Co/NNP Ltd/NNP sells/VBZ women/NNS ``/`` s/POS fashion/NN wigs/NNS ./."
922,Peter/NNP Greste/NNP
923,The/DT African/NNP Football/NNP Confederation/NNP (/-LRB- CAF/NNP )/-RRB- on/IN Wednesday/NNP formally/RB confirmed/VBD Burundi/NNP 's/POS disqualification/NN from/IN the/DT African/NNP Nations/NNPS Cup/NNP following/VBG the/DT team/NN 's/POS inability/NN to/TO travel/VB for/IN a/DT qualifier/NN against/IN Central/NNP African/NNP Republic/NNP ./.
924,Baseball/NN games/NNS played/VBN on/IN Wednesday/NNP (/-LRB- home/NN team/NN in/IN CAPS/NNS )/-RRB- :/:
925,German/JJ July/NNP car/NN registrations/NNS up/RB 14.2/CD pct/NN yr/NN /: yr/NN ./.
926,Thursday/NNP :/:
927,"Rifkind/NNP was/VBD in/IN Pakistan/NNP at/IN the/DT start/NN of/IN an/DT Asian/JJ tour/NN that/WDT will/MD also/RB take/VB him/PRP to/TO India/NNP ,/, Sri/NNP Lanka/NNP ,/, Japan/NNP and/CC Mongolia/NNP ./."
928,"Ten/CD people/NNS were/VBD missing/VBG after/IN a/DT fishing/NN boat/NN collided/VBD with/IN a/DT passenger/NN liner/NN and/CC sank/VBD off/IN China/NNP 's/POS northeastern/JJ province/NN of/IN Liaoning/NNP ,/, state/NN radio/NN said/VBD on/IN Tuesday/NNP ./."
929,Sales/NNS 11.38/CD 11.38/CD 11.45/CD
930,Santos/NNP suffered/VBD more/RBR from/IN their/PRP$ loss/NN as/IN Narciso/NNP 's/POS replacement/NN Jean/NNP gave/VBD away/RP a/DT penalty/NN from/IN which/WDT Sao/NNP Paulo/NNP scored/VBD the/DT decisive/JJ goal/NN in/IN a/DT 2-1/CD win/NN ./.
931,"Feyenoord/NNP 2/CD (/-LRB- Larsson/NNP 73rd/JJ ,/, Van/NNP Gastel/NNP 83rd/JJ penalty/NN )/-RRB- Graafschap/NNP"
932,"The/DT bank/NN said/VBD there/EX were/VBD concerns/NNS fiscal/JJ consolidation/NN would/MD unduly/RB restrict/VB growth/NN ,/, but/CC evidence/NN was/VBD ambiguous/JJ ./."
933,LONDON/NNP 1996-08-26/CD
934,"The/DT witchdoctor/NN said/VBD ancestors/NNS had/VBD appeared/VBN to/TO him/PRP in/IN a/DT dream/NN and/CC ordered/VBD him/PRP to/TO return/VB the/DT head/NN ,/, said/VBD to/TO have/VB been/VBN carried/VBN off/RP as/IN a/DT colonial/JJ trophy/NN by/IN the/DT officer/NN who/WP shot/VBD and/CC allegedly/RB beheaded/VBD Hintsa/NNP after/IN a/DT battle/NN in/IN 1835/CD ./."
935,"Up/RB to/TO 200,000/CD Serbs/NNPS fled/VBD to/TO Bosnia/NNP and/CC Yugoslavia/NNP ,/, leaving/VBG Krajina/NNP vacant/JJ and/CC depopulated/VBN ./."
936,Nalkhera/NNP n.a/NN Yellow/JJ -/: -/:
937,Mostostal/NNP Z/NNP shareholders/NNS approve/VBP bonds/NNS ./.
938,Santos/NNP 3/CD 1/CD 1/CD 1/CD 3/CD 3/CD 4/CD
939,INA/NNP did/VBD not/RB say/VB the/DT hijackers/NNS were/VBD Iraqis/NNPS ./.
940,Hapoel/NNP Ironi/NNP Rishon/NNP Lezion/NNP 3/CD Hapoel/NNP Taibe/NNP 1/CD
941,CRICKET/NN -/: MILLNS/NNP SIGNS/VBZ FOR/IN BOLAND/NNP ./.
942,"The/DT committee/NN consists/VBZ of/IN the/DT chiefs/NNS of/IN defence/NN staff/NN of/IN each/DT alliance/NN country/NN except/IN Iceland/NNP ,/, which/WDT has/VBZ no/DT armed/JJ forces/NNS ./."
943,Barbara/NNP Rittner/NNP (/-LRB- Germany/NNP )/-RRB- beat/VBD Katarina/NNP Studenikova/NNP (/-LRB- Slovakia/NNP )/-RRB- 7-5/CD 7-5/CD
944,Samsung/NNP 48/CD 5/CD 55/CD .468/CD 14/CD
945,UNITED/NNP NATIONS/NNPS 1996-08-28/CD
946,14./CD Darren/NNP McKenzie-Potter/NNP (/-LRB- New/NNP Zealand/NNP )/-RRB- 1:06.289/CD
947,"7-3/CD (/-LRB- period/NN scores/NNS 4-1/CD 1-1/CD 2-1/CD )/-RRB- in/IN their/PRP$ ice/NN hockey/NN World/NNP Cup/NNP ,/,"
948,Dutroux/NNP suspected/VBN in/IN murder/NN of/IN Slovak/JJ woman/NN ./.
949,Portsmouth/NNP 1/CD Southend/NNP 0/CD
950,Rakow/NNP Czestochowa/NNP 1/CD Stomil/NNP Olsztyn/NNP 4/CD
951,--/: Dublin/NNP Newsroom/NNP +6613377/CD
952,SOCCER/NN -/: MARCELO/NNP HAT-TRICK/NN KEEPS/VBZ PSV/NNP AT/IN TOP/NN OF/IN DUTCH/NNP LEAGUE/NNP ./.
953,We/PRP must/MD not/RB send/VB a/DT signal/NN different/JJ from/IN the/DT African/JJ leaders/NNS themselves/PRP ./.
954,Willem/NNP II/NNP Tilburg/NNP 2/CD 0/CD 1/CD 1/CD 0/CD 1/CD 1/CD
955,"You/PRP just/RB have/VBP to/TO look/VB at/IN his/PRP$ record/NN to/TO appreciate/VB that/DT fact/NN ./. ``/``"
956,RAF/NNP Riga/NNP -/: Agrins/NNP Zarins/NNP (/-LRB- 47th/JJ )/-RRB-
957,Sergi/NNP Bruguera/NNP (/-LRB- Spain/NNP )/-RRB- beat/VBD Michael/NNP Stich/NNP (/-LRB- Germany/NNP )/-RRB- 6-3/CD 6-2/CD
958,Milan/NNP 's/POS player/NN of/IN the/DT year/NN George/NNP Weah/NNP missed/VBD a/DT good/JJ first/JJ half/NN opportunity/NN but/CC otherwise/RB looked/VBD a/DT little/RB rusty/JJ while/IN Italian/JJ team/NN mate/NN Roberto/NNP Baggio/NNP did/VBD not/RB play/VB due/JJ to/TO injury/NN ./.
959,Dealers/NNS said/VBD selling/VBG in/IN the/DT session/NN was/VBD a/DT follow-through/NN from/IN Wednesday/NNP 's/POS gloomy/JJ Tankan/NNP corporate/JJ report/NN by/IN the/DT Bank/NNP of/IN Japan/NNP ./.
960,These/DT are/VBP the/DT leading/VBG stories/NNS in/IN the/DT Angolan/JJ press/NN on/IN Wednesday/NNP ./.
961,"TENNIS/NN -/: EDBERG/NNP EXTENDS/VBZ GRAND/NNP SLAM/NNP RUN/NN ,/, TOPPLES/VBZ WIMBLEDON/NNP CHAMP/NN ./."
962,Carlisle/NNP 1/CD Leyton/NNP Orient/NNP 0/CD
963,"Cyprien/NNP ,/, who/WP won/VBD his/PRP$ one/CD French/JJ cap/NN against/IN Italy/NNP in/IN February/NNP 1994/CD ,/, cannot/MD play/VB in/IN Switzerland/NNP or/CC elsewhere/RB until/IN May/NNP next/JJ year/NN ./."
964,Oakland/NNP 3/CD BALTIMORE/NNP 0/CD
965,Simon/NNP Brown/NNP 1/CD 2/CD 1/CD 11/CD 10no/CD 11.00/CD
966,LONDON/NNP 1996-08-22/CD
967,ATLANTA/NNP 81/CD 49/CD .623/CD -/:
968,Griqualand/NNP West/NNP -/: Tries/NNS :/: Andre/NNP Cloete/NNP ,/, Leon/NNP van/NNP der/NNP Wath/NNP ./.
969,15-10/CD 16-17/CD 15-1/CD
970,Salomon/NNP Brothers/NNPS analyst/NN Paul/NNP Ting/NNP said/VBD he/PRP cut/VBD his/PRP$ share/NN earnings/NNS estimates/NNS on/IN refiners/NNS for/IN the/DT third/JJ quarter/NN on/IN the/DT belief/NN the/DT companies/NNS will/MD face/VB sharp/JJ revisions/NNS in/IN refining/NN and/CC marketing/NN margins/NNS ./.
971,"Information/NN Minister/NNP Marwan/NNP Muasher/NNP says/VBZ there/EX is/VBZ evidence/NN that/IN ``/`` some/DT official/JJ parties/NNS in/IN Iraq/NNP ``/`` were/VBD behind/IN the/DT disturbances/NNS in/IN the/DT south/NN ./."
972,MOSCOW/NNP 1996-08-26/CD
973,"The/DT spot/NN Saudi/JJ riyal/NN against/IN the/DT dollar/NN and/CC riyal/NN interbank/JJ deposit/NN rates/NNS were/VBD mainly/RB steady/JJ this/DT week/NN in/IN quiet/JJ summer/NN trade/NN ,/, dealers/NNS in/IN the/DT kingdom/NN said/VBD ./."
974,"They/PRP show/VBP that/IN the/DT gendarmes/NNS were/VBD aware/JJ that/IN Dutroux/NNP was/VBD building/VBG cells/NNS in/IN some/DT of/IN his/PRP$ houses/NNS for/IN holding/VBG children/NNS ,/, yet/RB this/DT information/NN was/VBD either/CC not/RB passed/VBN on/IN to/TO other/JJ police/NNS forces/NNS searching/VBG for/IN the/DT missing/VBG girls/NNS or/CC was/VBD overlooked/VBN when/WRB it/PRP was/VBD ./."
975,SOCCER/NN -/: ENGLISH/JJ FIRST/JJ DIVISION/NNP RESULTS/NNS /: STANDINGS/NNS ./.
976,China/NNP said/VBD many/JJ countries/NNS had/VBD compromised/VBN to/TO complete/VB the/DT treaty/NN and/CC that/IN the/DT issue/NN of/IN a/DT disarmament/NN schedule/NN could/MD be/VB discussed/VBN in/IN future/JJ negotiations/NNS ./.
977,DUBAI/NNP 1996-08-25/CD
978,"AMSTETTEN/NNP ,/, Austria/NNP 1996-08-30/CD"
979,Grain/NN and/CC oilseed/NN exports/NNS reported/VBN by/IN USDA/NNP and/CC private/JJ export/NN sources/NNS ./.
980,Rudar/NNP 2/CD 0/CD 0/CD 2/CD 0/CD 6/CD 0/CD
981,BASEBALL/NN -/: MAJOR/NNP LEAGUE/NNP RESULTS/NNS THURSDAY/NNP ./.
982,--/: Sydney/NNP Newsroom/NNP 61-2/CD 9373/CD 1800/CD
983,"--/: Huw/NNP Jones/NNP ,/, New/NNP York/NNP Commodities/NNPS 212-859-1646/CD"
984,She/PRP died/VBD in/IN hospital/NN ./.
985,England/NNP were/VBD 74/CD for/IN no/DT wicket/NN in/IN
986,Petra/NNP Langrova/NNP (/-LRB- Czech/NNP Republic/NNP )/-RRB- beat/VBD Naoko/NNP Sawamatsu/NNP (/-LRB- Japan/NNP )/-RRB- 6-/CD 4/CD 3-6/CD 7-5/CD
987,WARSAW/NNP 1996-08-28/CD
988,"The/DT startup/NN company/NN 's/POS acting/VBG chairman/NN is/VBZ Jim/NNP Bidzos/NNP ,/, the/DT president/NN of/IN RSA/NNP Data/NNP Security/NNP ,/, a/DT unit/NN of/IN Security/NNP Dynamics/NNPS Technologies/NNPS Inc./NNP as/RB well/RB as/IN chairman/NN of/IN VeriSign/NNP ./."
989,"Figures/NNS released/VBN two/CD weeks/NNS ago/RB from/IN Japan/NNP 's/POS seven/CD largest/JJS mills/NNS already/RB showed/VBD that/IN Japan/NNP 's/POS can/NN sheet/NN output/NN reached/VBD its/PRP$ highest/JJS monthly/JJ level/NN ever/RB in/IN July/NNP ,/, reflecting/VBG above-average/JJ temperatures/NNS that/WDT sparked/VBD a/DT jump/NN in/IN beer/NN consumption/NN ./."
990,Ford/NNP owns/VBZ 138.643/CD million/CD shares/NNS in/IN the/DT firm/NN ./.
991,"The/DT dollar/NN ,/, which/WDT dropped/VBD sharply/RB on/IN Monday/NNP because/IN of/IN jitters/NNS over/IN the/DT Japanese/JJ Tankan/NNP survey/NN ,/, weakened/VBD further/RBR in/IN quiet/JJ trading/NN but/CC regained/VBD losses/NNS to/TO end/VB the/DT day/NN close/RB to/TO Monday/NNP 's/POS levels/NNS ./."
992,MOSCOW/NNP 1996-08-23/CD
993,But/CC then/RB he/PRP apparently/RB thought/VBD better/RBR of/IN it/PRP ./.
994,"--/: Andrew/NNP Huddart/NNP ,/, London/NNP Newsroom/NNP ,/, +44/CD 171/CD 542/CD 8716/CD"
995,Neither/CC Meri/NNP nor/CC his/PRP$ rival/JJ Arnold/NNP Ruutel/NNP could/MD garner/VB the/DT 68/CD votes/NNS needed/VBN from/IN the/DT 101/CD members/NNS of/IN parliament/NN to/TO become/VB president/NN ./.
996,"Neagle/NNP (/-LRB- 14-6/CD )/-RRB- beat/VBD the/DT Braves/NNPS for/IN the/DT third/JJ time/NN this/DT season/NN ,/, allowing/VBG two/CD runs/NNS and/CC six/CD hits/NNS in/IN eight/CD innings/NNS ./."
997,Officials/NNS said/VBD lack/NN of/IN funding/NN had/VBD delayed/VBN the/DT process/NN ./.
998,Quarter/NN ended/VBN June/NNP 30/CD Six/CD Months/NNS ended/VBN June/NNP 30/CD
999,3-1/CD ./.
1000,"Thomas/NNP Bjorn/NNP (/-LRB- Denmark/NNP )/-RRB- ,/, Fernando/NNP Roca/NNP (/-LRB- Spain/NNP )/-RRB- ,/, Derrick/NNP"
