id,text
2299,enthralling 
2300,"settles in and becomes compulsively watchable in a guilty-pleasure , daytime-drama sort of fashion . "
2301,on the amateurish 
2302,"'s coherent , well shot , and tartly "
2303,largest-ever historical canvas 
2304,were watching monkeys flinging their feces at you . 
2305,"funny , subtle , and resonant "
2306,with a modicum of patience 
2307,"to old movies , when you could just rent those movies instead , let alone seek out a respectable new one "
2308,no explanation or even plot relevance 
2309,may sound like it was co-written by mattel executives and lobbyists for the tinsel industry 
2310,diggs and lathan are among the chief reasons brown sugar is such a sweet and sexy film . 
2311,bearing the unmistakable stamp of authority 
2312,entirely irresistible 
2313,"what 's most offensive is n't the waste of a good cast , but the film 's denial of sincere grief and mourning in favor of bogus spiritualism . "
2314,"restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy "
2315,", letting its imagery speak for it while it forces you to ponder anew what a movie can be . "
2316,energy and wit to entertain all ages 
2317,an embarrassment . 
2318,the biggest husband-and-wife disaster since john 
2319,"a much better documentary -- more revealing , more emotional and more surprising -- than its pedestrian english title would have you believe . "
2320,difficult to shrug off the annoyance of that chatty fish 
2321,an aging filmmaker still thumbing his nose at convention 
2322,'s hard to resist his enthusiasm 
2323,is a just a waste 
2324,"'s a visual delight and a decent popcorn adventure , "
2325,visually captivating . 
2326,understands how to create and sustain a mood 
2327,that it 's impossible to care 
2328,the movie around them is so often nearly nothing that their charm does n't do a load of good 
2329,"it 's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue . "
2330,up offering nothing more than the latest schwarzenegger or stallone flick 
2331,will wish there had been more of the `` queen '' and less of the `` damned 
2332,"long , intricate , star-studded "
2333,"no psychology here , and no real narrative logic -- "
2334,to suspense thriller 
2335,the charismatic jackie chan to 
2336,'s better than one might expect when you look at the list of movies starring ice-t in a major role 
2337,pokemon 4ever 
2338,as in the songs translate well to film 
2339,ends up falling short as a whole 
2340,to enjoy good trash every now and then 
2341,hollow tribute 
2342,without overdoing it 
2343,fixating 
2344,the film has the courage of its convictions and excellent performances on its side . 
2345,martha stewart decorating program run amok 
2346,a slight and uninventive movie 
2347,"with `` ichi the killer '' , takashi miike , japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman ... "
2348,"`` frailty '' starts out like a typical bible killer story , but it turns out to be significantly different ( and better ) than most films with this theme "
2349,wow 
2350,bite 
2351,ambiguous and nothing 
2352,sitting through this one 
2353,'s something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers . 
2354,in clichés and mawkish dialogue 
2355,a compelling look at a young woman 's tragic odyssey 
2356,recalls the classics of early italian neorealism 
2357,odoriferous thing 
2358,"if you 're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need . "
2359,'s been 13 months and 295 preview screenings since i last walked out on a movie 
2360,offers an exploration that is more accurate than anything i have seen in an american film . 
2361,has-been 
2362,the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural 
2363,what makes it worth watching 
2364,an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike 
2365,with no unified whole 
2366,witty feature 
2367,coming-of-age drama 
2368,"itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension "
2369,a longtime tolkien fan 
2370,"delia , greta , and paula rank as three of the most multilayered and sympathetic female characters of the year . "
2371,goes downhill . 
2372,"successfully blended satire , "
2373,a thoughtful what-if 
2374,to begrudge anyone for receiving whatever consolation 
2375,"how many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ? "
2376,"admire it and yet can not recommend it , because it overstays its natural running time . "
2377,in world cinema 
2378,( seagal 's ) 
2379,with plenty of entertainment value 
2380,"it cooks conduct in a low , smoky and inviting sizzle . "
2381,an interesting look behind the scenes of chicago-based rock group wilco ... 
2382,"different , unusual , even nutty "
2383,"because it was so endlessly , grotesquely , inventive "
2384,"'s hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one . "
2385,"has a delightfully dour , deadpan tone and stylistic consistency . "
2386,less an examination of neo-nazism than a probe into the nature of faith 
2387,each watered down the version of the one before 
2388,an imaginative filmmaker who can see the forest for the trees 
2389,is its utter sincerity 
2390,a fun adventure movie 
2391,a brainless flibbertigibbet 
2392,"begins with promise , but runs aground after being snared in its own tangled plot "
2393,to be mesmerised 
2394,"personable , amusing cast "
2395,waster ' 
2396,the world 's most generic rock star 
2397,an enjoyable comedy 
2398,blacked out 
2399,drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category 
2400,"if you , like me , think an action film disguised as a war tribute is disgusting to begin with , then you 're in for a painful ride . "
2401,for two directors with far less endearing disabilities 
2402,"are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely . "
2403,not taken 
2404,"fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters . "
